,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
0,2021-01-01,5,-70.34196167183846,-23.98085667029032,0.9833169166272104,inf,inf,90.0,1361.5,1408.0906812430508,0.0,0.0
1,2021-01-01,6,-68.54578315749829,-10.331465657309318,0.9833163931363675,inf,inf,90.0,1361.5,1408.0921805016394,0.0,0.0
2,2021-01-01,7,-65.51550724699318,3.4287057797518,0.9833158785097108,13.23976936297747,5.892517597125494,77.3385502527622,1361.5,1408.0936543758573,238.96299521663846,52.37824799051989
3,2021-01-01,8,-60.997478513759624,16.329838919568072,0.9833153727475261,3.5041874850342976,2.0972493668367442,63.71539055047345,1361.5,1408.0951028647671,671.4008954445793,297.31670321575706
4,2021-01-01,9,-54.367450092044706,28.67666811340397,0.9833148758500947,2.074381490546758,1.6826492566256832,49.95477530430083,1361.5,1408.0965259674451,836.833059785249,538.4117491124886
5,2021-01-01,10,-44.4831438857407,39.80884595630606,0.9833143878177092,1.558696245853899,1.5369004991607669,36.36695381975904,1361.5,1408.097923682938,916.1932893195349,737.7517521752362
6,2021-01-01,11,-29.671068874547743,48.68898367258013,0.983313908650641,1.329780323750373,1.4724296297575918,23.485747445957138,1361.5,1408.099296010355,956.3100793089666,877.0886221338878
7,2021-01-01,12,-9.021942861975512,53.609192164939145,0.9833134383491566,1.241231185357708,1.4475004572738908,13.714031807231926,1361.5,1408.1006429488216,972.7807931755187,945.0478720312236
8,2021-01-01,13,14.127407692046283,52.948974651745466,0.9833129769135331,1.2518975808117025,1.450503383097057,15.30944413198175,1361.5,1408.1019644974351,970.7677906210132,936.3190382531106
9,2021-01-01,14,33.54954111402208,46.96496385401067,0.9833125243440264,1.3663385492436109,1.482722324827801,26.272304166457335,1361.5,1408.1032606553551,949.6742829571195,851.5734033532301
10,2021-01-01,15,47.10377738730325,37.45169473255417,0.9833120806408887,1.6404815046043904,1.5599548137871122,39.404511127951885,1361.5,1408.1045314217542,902.6572558235132,697.4684545724017
11,2021-01-01,16,56.1265225324995,25.97603038961834,0.9833116458043812,2.2701665032640483,1.738326692870302,53.06096712062564,1361.5,1408.105776795781,810.0351807120531,486.8026894511322
12,2021-01-01,17,62.20653776520892,13.445189404876647,0.9833112198347458,4.2079827639270135,2.3105342865572562,66.82749621928279,1361.5,1408.106996776642,609.429171845249,239.81084935751184
13,2021-01-01,18,66.35539933497414,0.6562870764484168,0.9833108027322188,25.9048300637514,16.5163698170348,80.22481830540164,1361.5,1408.108191363561,85.25530773180277,14.474871459318544
14,2021-01-01,19,69.10489761238786,-13.393977570940429,0.9833103944970466,inf,inf,90.0,1361.5,1408.1093605557357,0.0,0.0
15,2021-01-02,5,-70.44512109430026,-24.081624049712723,0.9833067998979853,inf,inf,90.0,1361.5,1408.1196556087912,0.0,0.0
16,2021-01-02,6,-68.65102045038441,-10.422711861670072,0.9833064892178279,inf,inf,90.0,1361.5,1408.1205454125504,0.0,0.0
17,2021-01-02,7,-65.62808357021629,3.351371281144184,0.9833061874074693,13.442090928000136,5.997176974517403,77.45201965393254,1361.5,1408.121409813563,234.79737479764395,51.01139741412081
18,2021-01-02,8,-61.1237858972433,16.263008310219103,0.9833058944670775,3.5177663385075437,2.1012974535708393,63.8239731694957,1361.5,1408.1222488112774,670.1203803480488,295.6104658139668
