,Date,Time (hrs),Sun Az°,Sun Altitude°,Sun Distance AU,Air Mass,Ext. Factor,Sun-panels angle°,Solar constant W/m²,Ext. Radiation W/m²,DNI (clear sky) W/m²,Direct Insolation W/m²
3923,2021-09-19,13,96.2148817464739,89.62902387893372,1.004575260998065,1.0000212586057933,1.3795675704756878,23.442898897969307,1361.5,1349.1265465761835,977.9343726606969,897.2127485628691
3924,2021-09-19,14,90.27362340375306,74.63569924616958,1.0045638007194284,1.0369408914737597,1.3899702742303706,27.815818894979966,1361.5,1349.1573290000013,970.6375409697395,858.4824851934086
3925,2021-09-19,15,90.3838448765493,59.64104328610266,1.0045523379870882,1.15830398638855,1.4241520780292263,37.761781566090924,1361.5,1349.188119068366,947.362391898064,748.9502879879491
3926,2021-09-19,16,90.55561876779205,44.648604590243515,1.0045408728066398,1.420821525721012,1.4980631803685283,50.042557503342024,1361.5,1349.2189167669712,900.6421988390764,578.4090267660999
3927,2021-09-19,17,90.76128363843594,29.661944292385886,1.0045294051840647,2.012114309751448,1.6649897215548937,63.28232059587626,1361.5,1349.2497220804726,810.3651960208144,364.33584800804846
3928,2021-09-19,18,91.00641298411404,14.696950077149916,1.0045179351249627,3.870050995126208,2.2072175331038033,76.93284851392724,1361.5,1349.2805349945495,611.3038315245633,138.21144104735598
3929,2021-09-19,19,91.30919813654,0.1762655151050539,1.0045064626349347,29.99896262702,22.937798595904116,90.0,1361.5,1349.3113554948743,58.82479741259102,0.0
3930,2021-09-20,5,-92.07798349851403,-29.55675526163277,1.004391605303211,inf,inf,90.0,1361.5,1349.6199744885425,0.0,0.0
3931,2021-09-20,6,-91.51182120209597,-14.59658438222915,1.004380106453112,inf,inf,90.0,1361.5,1349.6508774634503,0.0,0.0
3932,2021-09-20,7,-91.09564110955667,0.8810094829321171,1.00436860524096,24.264586534551743,14.471593743687887,89.62653228900578,1361.5,1349.6817878480801,93.2642120662608,0.6079143253925823
3933,2021-09-20,8,-90.75586841692473,15.516046881190501,1.0043571016727622,3.677238854565508,2.1490281241933396,76.08638556019744,1361.5,1349.7127056269892,628.0572554785052,151.02182755885266
3934,2021-09-20,9,-90.44789611534107,30.48379121818197,1.0043455957541416,1.963381138946513,1.6511828143415748,62.42582702546743,1361.5,1349.7436307857647,817.4404548438739,378.3903394539837
3935,2021-09-20,10,-90.12907033526862,45.47124884410137,1.0043340874907216,1.400720776280654,1.4924031027291855,49.1834956263113,1361.5,1349.7745633099921,904.4302848483992,591.1705755654743
3936,2021-09-20,11,-89.717912012067,60.463929349108476,1.0043225768885156,1.1487969617825653,1.4214750456444303,36.92217660486223,1361.5,1349.8055031842066,949.5808648348575,759.1445143935878
3937,2021-09-20,12,-88.85222411284701,75.45744648867061,1.0043110639531494,1.032989702932402,1.3888570770929742,27.082910407325866,1361.5,1349.8364503939817,971.9045052636612,865.3338546996783
3938,2021-09-20,13,52.77608524447115,89.42502766325539,1.0042995486902526,1.0000505579105101,1.3795758270139313,23.056471775774057,1361.5,1349.8674049248807,978.4655388219189,900.3050213784229
3939,2021-09-20,14,88.81841129717563,74.54131966688684,1.0042880311058429,1.037410266239925,1.390102512868448,27.53410234041466,1361.5,1349.8983667614207,971.0782868638464,861.0899244574006
3940,2021-09-20,15,89.61936629063756,59.54744692439544,1.004276511205551,1.1594104320824634,1.424463631022594,37.58148312279234,1361.5,1349.9293358891568,947.6755365948301,751.0203429906768
3941,2021-09-20,16,90.01236371972554,44.55448738829851,1.00426498899501,1.423176684227977,1.4987263835466635,49.9224499794002,1361.5,1349.9603122936373,900.738338307638,579.9168375904305
3942,2021-09-20,17,90.3166215647601,29.566902741263803,1.0042534644802428,2.017932570038787,1.6666389460262532,63.19550769383394,1361.5,1349.9912959593587,810.0082499440724,365.27121389825277
3943,2021-09-20,18,90.60716770097223,14.600893473354052,1.0042419376668854,3.894021977907242,2.214489601801933,76.8630689270303,1361.5,1350.0222868718572,609.6313506161159,138.55643717475022
3944,2021-09-20,19,90.92322703631724,0.09419229181952629,1.0042304085605764,30.790266420547965,24.396314857753076,90.0,1361.5,1350.0532850166592,55.33841044798683,0.0
3945,2021-09-21,5,-91.62836938489069,-29.48225343723042,1.0041149926629547,inf,inf,90.0,1361.5,1350.363660955532,0.0,0.0
3946,2021-09-21,6,-91.10818502888601,-14.519205055531899,1.0041034387167818,inf,inf,90.0,1361.5,1350.394737671765,0.0,0.0
3947,2021-09-21,7,-90.70522103375305,0.9510783723908577,1.0040918825469816,23.784902876223203,13.926812955778257,89.4072043222777,1361.5,1350.4258214420033,96.96589059751173,1.0032141254066753
3948,2021-09-21,8,-90.3509863976538,15.596660656715004,1.004080324159598,3.659317559012652,2.1436465911078972,75.85317184900235,1361.5,1350.4569122506587,629.9811348813353,153.97218477144946
3949,2021-09-21,9,-89.99523955298271,30.56531129842157,1.0040687635602905,1.9586965991044556,1.649856233147394,62.178070036459516,1361.5,1350.4880100831735,818.5489032016309,382.03738385679435
3950,2021-09-21,10,-89.57260892545595,45.55279697279088,1.00405720075472,1.3987746170059812,1.4918551116490284,48.909078459789534,1361.5,1350.5191149249865,905.2615796129052,594.988456457238
3951,2021-09-21,11,-88.92530282299079,60.544112375023566,1.0040456357489354,1.1478914815587338,1.4212200720353514,36.603248112403044,1361.5,1350.5502267604882,950.2752271337853,762.8654379219118
3952,2021-09-21,12,-87.28898835539621,75.53115322318854,1.0040340685486027,1.0326471007739597,1.3887605520530628,26.703982868102415,1361.5,1350.5813455750992,972.5084310455668,868.7808297434912
3953,2021-09-21,13,36.59128832039902,89.08302897373788,1.0040224991593847,1.00012803674598,1.379597660526496,22.66997716735357,1361.5,1350.612471354246,978.9901142908664,903.353510863856
3954,2021-09-21,14,87.37953931872684,74.43780049862026,1.0040109275873372,1.037928812262831,1.3902486042756426,27.254534059428654,1361.5,1350.6436040822953,971.5122891894702,863.6558742431617
3955,2021-09-21,15,88.85832214002949,59.44967308630706,1.0039993538381287,1.1605718158560072,1.4247906523607365,37.403560951544925,1361.5,1350.6747437446552,947.9811939436305,753.0543340362863
3956,2021-09-21,16,89.470252011801,44.45806475280793,1.0039877779174273,1.4256016005543344,1.4994092360537414,49.80400269896366,1361.5,1350.705890326731,900.8253769875533,581.3965963121813
3957,2021-09-21,17,89.87228640935521,29.470650342150375,1.003976199831294,2.023864824334635,1.668320666957382,63.10958738659543,1361.5,1350.7370438128703,809.6387406602663,366.18784417373286
3958,2021-09-21,18,90.20781221341048,14.504436404793488,1.0039646195853997,3.91839871173522,2.2218934766757763,76.79347991053326,1361.5,1350.7682041884677,607.9356271432875,138.88998195345113
3959,2021-09-21,19,90.53680321907676,0.012688894681291746,1.003953037185419,31.60528261150278,25.98127584471933,90.0,1361.5,1350.7993714389067,51.99126399766297,0.0
3960,2021-09-22,5,-91.17897853793876,-29.406577871444004,1.003837095996707,inf,inf,90.0,1361.5,1351.1114187416463,0.0,0.0
3961,2021-09-22,6,-90.70443521248474,-14.441476681682024,1.00382549028678,inf,inf,90.0,1361.5,1351.1426606218379,0.0,0.0
3962,2021-09-22,7,-90.31440940412615,1.021129556736493,1.0038138824925218,23.319552611507934,13.419615280987607,89.18772260157233,1361.5,1351.1739091968432,100.68648622968605,1.4273759465375755
3963,2021-09-22,8,-89.94539570282562,15.676201094813539,1.0038022726200155,3.641809320209561,2.13839344913844,75.62056514599246,1361.5,1351.2051644509193,631.8786493642322,156.92214533717913
3964,2021-09-22,9,-89.54139541662077,30.644920718232964,1.0037906606749551,1.9541470584579657,1.648567983612199,61.931349004670444,1361.5,1351.2364263693687,819.6425259992353,385.6657099911209
3965,2021-09-22,10,-89.01403167409391,45.63128648550773,1.003779046663036,1.3969091970389997,1.4913298577319425,48.636037886959286,1361.5,1351.2676949374893,906.0823720062416,598.7754111498548
3966,2021-09-22,11,-88.12813918202241,60.6192198263766,1.0037674305903457,1.1470466383546851,1.4209821724798741,36.285693509013626,1361.5,1351.29897013952,950.9612409712754,766.5471094244706
3967,2021-09-22,12,-85.70982967725202,75.59406713063149,1.0037558124625807,1.0323561917526332,1.3886785909280983,26.325452059371138,1361.5,1351.3302519607505,973.1051236684028,872.1839240668628
3968,2021-09-22,13,29.44238790784401,88.7081220524261,1.003744192285442,1.0002538044719735,1.3796331018096104,22.283509728738952,1361.5,1351.3615403864571,979.5079130922051,906.3571760277696
3969,2021-09-22,14,85.95860105124007,74.3253941448515,1.0037325700650204,1.038496290721844,1.3904084810426243,26.97722444537134,1361.5,1351.3928354008644,971.9394363787948,866.1797115990192
3970,2021-09-22,15,88.101033933579,59.34784573750989,1.0037209458070195,1.1617874068332017,1.4251329360939566,37.228046712914875,1361.5,1351.4241369892366,948.2793518850647,755.0521351701324
3971,2021-09-22,16,88.92944102135182,44.359440648498534,1.003709319517142,1.4280945946224057,1.500111265391735,49.687201244308454,1361.5,1351.4554451368394,900.9034705061854,582.8486250890564
3972,2021-09-22,17,89.42838791411617,29.37328597123876,1.0036976912014837,2.0299068216461613,1.6700336912579437,63.024524459896746,1361.5,1351.486759827878,809.2571825960457,367.0864047441574
3973,2021-09-22,18,89.80843888509935,14.40767690636242,1.0036860608657525,3.943165501905819,2.229424863836913,76.72403682129027,1361.5,1351.5180810475988,606.2182686531952,139.21284060948207
3974,2021-09-22,19,90.1500150945125,-0.06823908448516858,1.0036744285156551,32.444501981328045,27.720126794986765,90.0,1361.5,1351.5494087812508,48.75697065807365,0.0
3975,2021-09-23,5,-90.72992728558711,-29.329821637844873,1.0035579955180969,inf,inf,90.0,1361.5,1351.8630410346366,0.0,0.0
3976,2021-09-23,6,-90.30066935222372,-14.363492250348068,1.0035463413972752,inf,inf,90.0,1361.5,1351.894439418636,0.0,0.0
3977,2021-09-23,7,-89.92330002066093,1.091067664226512,1.003534685332257,22.868651965471607,12.947181389086909,88.96821665309656,1361.5,1351.9258441348397,104.41854512630593,1.8802692620790178
3978,2021-09-23,8,-89.53919794240196,15.754570751138035,1.0035230273291618,3.6247258531184205,2.13327188644838,75.38869824302608,1361.5,1351.9572551673589,633.7482173536687,159.86947534932034
3979,2021-09-23,9,-89.0864899141014,30.7225168601599,1.0035113673937155,1.9497363592159054,1.647319143971599,61.68580570163444,1361.5,1351.9886725013603,820.7205491716604,389.27294467952004
